,date,title,source,contents,link
526,21시간 전,"폭스바겐, ID.버즈 롱휠베이스 세계 최초 공개",데일리한국,"여기에 히트 펌프를 추가해 겨울철 효율도 높였다. 신형 전기모터는 최고출력 210㎾(약 286마력), 안전 최고속도 160㎞/h 등의 성능을 갖췄다(유럽사양 최고출력 150㎾, 최고속도 145㎞/h). 2024년에는 고성능 사륜구동 ID....",https://daily.hankooki.com/news/articleView.html?idxno=964926
527,15시간 전,MZ세대 홀린 '연남동 누나'의 정체…술판 바꾸는 '술타트업' [긱스],한국경제언론사 선정,"이공이공은 앞으로 봄, 여름, 가을(탈춤축제용), 겨울 맥주를 모두 개발할 계획이다. 울릉도에서만 맛볼 수 있는 ‘로컬 맥주’도 있다. 울릉브루어리를 세운 정성훈 대표는 서울에서 거주하다 할머니가 살고 계신...",https://www.hankyung.com/economy/article/2023060748891
528,12시간 전,"‘비밀의 여자’ 최윤영, 이채영에 정체 밝혔다 “내가 신고은”[종합]",스포츠경향,"이날 오세린(최윤영)과 서태양(이선호)이 서로의 마음을 다시 확인하는 사이 정겨울(신고은)이 눈을 떴다.... 간호사의 연락을 받고 병원으로 온 윤길자(방은희), 윤말자(윤지숙) 앞에는 다시 눈을 감은 정겨울이 있었다....",http://sports.khan.co.kr/news/sk_index.html?art_id=202306072028003&sec_id=540201&pt=nv
529,7시간 전,"""생활비 줄이겠다던 기러기 남편, 업소女와 2년째 동거 중""",서울경제언론사 선정,"A씨는 “작년 겨울, 아이들의 방학을 맞아 귀국했는데 남편은 반가워하는 기색이 없더라”고 호소했다. 이어 그는 “어느 날 밤, 우연히 잠든 남편의 휴대폰을 보고 경악을 금치 못했다”며 “남편은 그동안 한 여성과...",https://www.sedaily.com/NewsView/29QRWE5SZU
530,1일 전,[김준의 맛과 섬] [141] 신안 병어조림,조선일보,"감자 꽃이 피기 시작하면 남쪽 바다에서 겨울을 나던 병어들은 북상을 시작한다. 조기보다 한 달 남짓 늦고, 민어보다 한 걸음 빠르다. 자연의 이치는 경이롭다. 경쟁보다는 공존을 찾는 그들의 질서에 인간이 부끄러울...",https://www.chosun.com/opinion/specialist_column/2023/06/07/3QP4TMUYUNA2BLZK35PULVOB2Y/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
531,16시간 전,"슈퍼엘니뇨에 '장마괴담'까지, 폭염·폭우…여름마케팅 '후끈'",한국경제,무더운 여름에 겨울옷을 싸게 파는 역시즌 마케팅도 소비자의 눈길을 끈다. 역시즌 쇼핑이 하나의 트렌드로 자리 잡으면서 최근에는 작년 겨울에 팔고 남은 재고뿐 아니라 역시즌을 겨냥한 새 제품을 생산하는 경우도...,https://www.hankyung.com/economy/article/2023060734111
532,3시간 전,한국타이어 전기차 전용 '아이온 에보' 구매 이벤트,머니S,이번 행사에 참여한 고객들은 한국타이어 전기차 전용 겨울용 제품 '아이온 아이셉트'(iON I cept) 재구매 혜택도 적용받을 수 있다. 행사 제품 구매 고객 전원에 발급되는 '아이온 아이셉트 3+1 쿠폰'을 활용하면...,http://moneys.mt.co.kr/news/mwView.php?no=2023060715174889568
533,5시간 전,[관가뒷담] 정부 ‘에너지 다이어트’에… 공무원들은 다가올 여름 걱정,국민일보,"지난겨울에는 사무실이 너무 추워 업무 효율이 떨어진다는 불만이 쇄도하자, 17도 이하로 제한하던 실내온도를 일부 조건에 한해 19도까지 완화하기도 했다. 일부 공무원은 휴대용 ‘손풍기’를 활용하는 등 나름의 방법을...",https://news.kmib.co.kr/article/view.asp?arcid=0924305972&code=11151100&cp=nv
534,12시간 전,"'로마? 뉴캐슬? NO' 황희찬, 잔류 의지 밝혔다...""울버햄튼과 유럽대항전 나가...",OSEN,"황희찬은 ""겨울 휴식기 이후와 월드컵 이후, 우리는 프리미어리그에 머물면서 좋은 경기를 했고 원하는 것을 했다. 쉽지 않은 일이었기에 우리에게 매우 좋은 순간이었다""라며 ""시즌 후반기에 우리는 홈에서 정말 잘했고...",http://www.osen.co.kr/article/G1112120049
535,8시간 전,"'10점 만점에 10점' 라리가 최고 재능 이강인, 화려하게 귀국...스페인 이어 ...",OSEN,"지난겨울에도 이강인 영입을 시도했던 아틀레티코는 다시 한번 그를 품기 위해 도전하고 있다. 아틀레티코는 1000만 유로(약 140억 원) 이상은 쓰기를 꺼렸지만, 경쟁자가 늘어나자 추가 이적료는 물론이고 최고 유망주...",http://www.osen.co.kr/article/G1112120139
536,1일 전,"""SON, 사우디 가면 돈방석 앉는다""…영 언론 '손흥민 중동행' 주목",엑스포츠뉴스,"지난겨울에도 루카 모드리치, 세르히오 라모스가 제안받았으며, 최근에는 리오넬 메시와 카림 벤제마가 사우디행에 가까워졌다는 보도가 잇달았다. 이런 가운데 영국 현지언론도 손흥민의 중동행 가능성 소식에...",https://www.xportsnews.com/article/1732640
537,15시간 전,첸백시·SM과 갈등X엑소 팬덤 트럭 시위…찬열은 마이웨이 [엑's 초점],엑스포츠뉴스,"겨울에 제작되고 예정된 일정에 맞춰 공개된 것으로 알려졌지만, 여러 논란을 의식하지 않는 듯한 행보에 이목이 쏠리고 있다. 사진 = 엑스포츠뉴스 DB, 찬열 유튜브 방송화면",https://www.xportsnews.com/article/1732828
538,23시간 전,"""낡은 아파트라면 변압기 꼭 확인하세요.""…변압기 무상점검 호응",MBN,겨울이든 여름이든 대규모 정전은 대부분 변압기 고장으로 일어나는데요. 인천시가 한국전력 등과 함께 낡은 변압기 무상점검을 해 주민들로부터 호응을 얻고 있습니다. 노승환 기자가 보도합니다. 【 기자 】 한파가...,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4935647
539,2시간 전,"'2경기 후 서울 떠나는' 황의조 ""거취는 아직…남은 경기 다 승리하고 싶다"" ...",엑스포츠뉴스,이번 겨울 일본 전지훈련을 앞두고 서울로 6개월 단기 임대 합류를 선택한 황의조는 6년 만에 K리그 무대에 복귀했다. 그는 노팅엄 포레스트(잉글랜드) 소속으로 지난여름 올림피아코스(그리스)에 임대돼 기회를 노렸지만...,https://www.xportsnews.com/article/1733130
540,1일 전,"내가 바로 고려시대 도넛, ‘개성주악’이오~",조선일보언론사 선정,"‘홍해삼’을, 겨울엔 불린 찹쌀을 떡메로 쳐 배피떡 등을 해먹었다”고 했다. 그는 “한국 전통 음식 대부분은 조선 시대 식문화에 근간을 두고 있는데, 조선의 식문화란 결국 고려 시대 개성의 문화가 한양으로 이어진...",https://www.chosun.com/culture-life/culture_general/2023/06/07/NY7ZQ2DVTZBADK6VINURDBBSMA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
541,10시간 전,"상추, 마음의 불을 끄다… 진정 효과 어디서 오길래",헬스조선언론사 선정,"빛의 양과 주기에 민감하니 봄 여름 가을 겨울 사계절에도 예민하다. 생체 리듬의 기본은 언제 깨어있고, 언제 자느냐는 것이다. 멜라토닌은 사람의 생체 리듬을 좌우한다. 신비하기론 락투카리움도 뒤질 게 없다. 상추의...",https://health.chosun.com/site/data/html_dir/2023/06/07/2023060701949.html
542,19시간 전,텍사스 ‘통 큰 베팅’ 실패? 2400억원 디그롬 시즌아웃,국민일보,지난겨울 1억 8500만달러의 거액을 들여 영입한 우완 투수 제이컵 디그롬이 팔꿈치 부상으로 시즌 아웃... 그럼에도 텍사스는 지난겨울 이적시장에서 자유계약선수(FA) 신분의 디그롬에게 5년 1억 8500만 달러라는 대형...,https://news.kmib.co.kr/article/view.asp?arcid=0018338192&code=61161111&cp=nv
543,17시간 전,"""가치있는 영화제 될 것""… BIFAN, 27번째 축제 팡파르 [종합]",이데일리,"또한 한국영상자료원과 공동으로 두 편의 한국영화아카데미 단편 출연작인 ‘수증기’(1988)와 ‘겨울의 길목’(1989)을 디지털 복원해 최초로 공개하고, 최민식 배우의 지난 여정을 집대성한 기념 책자 발간, 전시회...",http://starin.edaily.co.kr/news/newspath.asp?newsid=01279206635639424
544,22시간 전,"박지선 교수 ""현재 임신 8개월차…남편과 더 가까워졌다""",뉴스1,"그는 ""놀이공원에서 남편한테 지나가는 말로 '옥수수 맛있겠다'고 했는데, 내가 화장실 다녀온 사이에 그걸 사놓고 기다리고 있더라""며 ""겨울이었는데 쑥스러워하며 간식을 사 들고 서 있던 모습이 잊히지 않는다, 지금도...",https://www.news1.kr/articles/5069319
545,10시간 전,"황의조 ""어느덧 서울서 2경기 남아…거취는 아직 잘 몰라""",연합뉴스,황의조는 이번 겨울 일본 전지훈련을 앞두고 서울에 '6개월 단기 임대' 방식으로 합류하며 6년 만에 K리그 무대로 돌아왔다. 올 하반기부터 원소속 팀으로 돌아가 유럽 무대에 도전하고 싶다는 의지가 엿보이는 선택이다....,https://www.yna.co.kr/view/AKR20230607170200007?input=1195m
546,18시간 전,"인천서구, 사계절썰매장 대체 시설 도입 검토",파이낸셜뉴스,"인천 서구는 지난 1997년 개장해 여름에 물썰매장을, 겨울에 눈썰매장을 운영했던 ‘사계절 썰매장’에 대한 대체 시설 도입을 검토하기 위한 용역 중간보고회를 5일 개최했다고 7일 밝혔다. 앞서 서구는 썰매장에 대한...",http://www.fnnews.com/news/202306071426281732
547,1일 전,"'없어도 준우승' 호날두, 큰일 났다...1위 우승팀에 친구 벤제마 합류",OSEN,사우디아라비아는 지난 겨울부터 유럽 빅리그 선수들 영입에 나섰다. 첫 번째 주인공은 호날두였다. 맨체스터 유나이티드서 쫓겨난 호날두에게 사우디아리바아는 막대한 자본을 앞세워 영입을 펼쳤다. 결국 호날두는...,http://www.osen.co.kr/article/G1112119500
548,12시간 전,“난 닥터 둠 아닌 ‘현실주의자’…직면한 위협 외면하면 추악한 미래”[경향...,경향신문언론사 선정,"전쟁이 일어난다면 세계 경제 파탄뿐 아니라 지구 파괴, 핵전쟁, 핵겨울과 같은 결과로 이어지기 때문에 실제 일어나지는 않을 것이라 믿는다. 싸움은 언제나 있을 수 있다. 그러나 그 싸움에서 승자는 없을 것이다.”...",https://www.khan.co.kr/national/national-general/article/202306072106005
549,22시간 전,"여수시, 청년인턴 대학생 고집하다 ""학력 차별"" 시정 권고",노컷뉴스,여수시는 여름과 겨울 각각 청년행정인턴을 모집하면서 지원 자격을 대학 재학 또는 휴학 중인 학생으로 제한하여 대학생이 아닌 청년을 차별했다. 청년들에게 진로 탐색의 기회를 넓혀주고 행정을 이해할 기회를 준다는...,https://www.nocutnews.co.kr/news/5955091
550,15시간 전,"지드래곤도 떠난 YG, 빅뱅 ‘마지막 인사’는 아니겠죠? [SS뮤직]",스포츠서울,"빅뱅 대성, 지드래곤, 태양(왼쪽부터) 출처 | 지드래곤 채널 빅뱅과 함께해서 찬란했던 ‘봄여름가을겨울’... 지난해 4월, 무려 4년만에 발매한 신곡 ‘봄여름가을겨울’로 빅뱅은 방송활동 없이도 국내 최대 음원 사이트...",https://www.sportsseoul.com/news/read/1318752?ref=naver
551,23시간 전,"""세계독자와 함께 도약한다""…K-북 비전 선포",뉴스1,"북튜버 김겨울(겨울서점 채널 운영자)이 진행을 맡고, 안데르센상 수상에 빛나는 그림책의 거장 이수지를 비롯해 소설가 장강명, 시인 안희연, 편집장 겸 작가 엄지혜, 만화가 겸 국어학자 김슬옹 등 유명작가들이...",https://www.news1.kr/articles/5069135
552,18시간 전,"우크라, 댐 붕괴로 '대반격' 지연…체르노빌 이후 최악 환경 재난 우려도",뉴스1,우크라이나군은 당초 겨울이 지나고 진흙탕으로 변했던 땅이 굳기를 기다리며 반격을 벼르고 있었는데 댐 폭파로 땅이 침수하면서 진격이 사실상 불가능해졌다. 국제전략연구소(IISS) 벤 배리 선임연구원은 로이터에...,https://www.news1.kr/articles/5069718
553,17시간 전,"“여보, 어른들한테 전화 드려봐요”...쇠약해진 부모님 건강 체크할 7가지 질...",매일경제언론사 선정,"고혈압 약이나 신경안정제, 겨울철 흔히 사용하는 감기약이 부작용으로 어지럼증을 일으키기도 한다. 따라서 평소 균형감각을 높이고 근력을 키울 수 있도록 걷기와 같은 가벼운 운동을 꾸준히 하는 것이 좋다. 집안 내...",https://www.mk.co.kr/article/10754374
554,18시간 전,"'오일 머니' 앞세운 사우디 구단, 손흥민 영입 추진",YTN,"호날두가 지난겨울 알 나스르와 계약한 데 이어, 카림 벤제마 또한 사우디아라비아 알이티하드로의 이적이 유력하다. 토트넘의 주장 위고 요리스도 토트넘과의 재계약을 포기하고 사우디로 향한다는 보도가 나오는...",https://www.ytn.co.kr/_ln/0107_202306071410013066
555,18시간 전,대통령 한마디에 생일상을 유치장에서 받았습니다,프레시안언론사 선정,"생일상을 유치장에서 받다 박근혜 국정농단의 서막이 오르기 시작한 6년 전 겨울. 저는 블랙리스트 문화예술인, 비정규직·해고노동자들과 함께 광화문광장에 ‘박근혜 퇴진 캠핌촌’을 꾸리고 5개월을 살았습니다. 매일...",https://www.pressian.com/pages/articles/2023060714073858579?utm_source=naver&utm_medium=search
556,18시간 전,"쪄뜨샤? 황정민 ""쪄리가 뜨거운거 확…""[이연호의 신조어 나들이]",이데일리언론사 선정,‘쪄뜨샤’와 반대로 한겨울에도 차가운 커피만 마시는 사람들이 있는데 이들의 취향을 가리켜 ‘얼죽아’... ‘얼죽아’인 사람들에겐 더운 여름이든 추운 겨울이든 상관없이 커피는 오로지 얼음이 담겨 있어야 커피다....,http://www.edaily.co.kr/news/newspath.asp?newsid=02735526635639424
557,22시간 전,"중랑구, 망우역사문화공원 무료 셔틀버스…하루 총 19회[서울25]",경향신문,"다만 무료 셔틀버스는 올해 처음 실시하는 시범사업으로, 겨울에 눈이 많이 내릴 경우 안전 문제 등의 이유로 10월까지만 우선 운행하기로 했다고 중랑구는 설명했다. 버스정류소는 총 6개다. 망우역사문화공원...",https://www.khan.co.kr/national/national-general/article/202306071027001
